id,group,cult,day,concentration,no,samp,VL,a,b,L
NSA_0.3_BP_2_1,HSR,BP,9,0.3,1,2,11,14.86,-12.37,60.91
NSA_0.3_BP_2_1,HSR,BP,11,0.3,1,2,11,16.94,-13.79,56.07
NSA_0.3_BP_2_1,HSR,BP,14,0.3,1,2,11,5.59,3.98,76.37
NSA_0.3_BP_2_2,HSR,BP,1,0.3,2,2,11,9.74,-8.4,62.43
NSA_0.3_BP_2_2,HSR,BP,6,0.3,2,2,11,9.12,-8.08,70.34
NSA_0.3_BP_2_2,HSR,BP,9,0.3,2,2,11,11.12,-8.78,60.88
NSA_0.3_BP_2_2,HSR,BP,11,0.3,2,2,11,17.67,-14.53,54.87
NSA_0.3_BP_2_2,HSR,BP,14,0.3,2,2,11,5.71,4.03,76.28
NSA_0.3_BP_2_3,HSR,BP,1,0.3,3,2,11,9.59,-8.23,63.1
NSA_0.3_BP_2_3,HSR,BP,6,0.3,3,2,11,9.1,-8.05,71
NSA_0.3_BP_2_3,HSR,BP,9,0.3,3,2,11,8.65,-6.42,65.34
NSA_0.3_BP_2_3,HSR,BP,11,0.3,3,2,11,17.94,-14.73,55.19
NSA_0.3_BP_2_3,HSR,BP,14,0.3,3,2,11,5.62,4.03,76.32
NSA_0.3_BP_3_1,HSR,BP,1,0.3,1,3,11,6.53,-4.99,71.5
NSA_0.3_BP_3_1,HSR,BP,6,0.3,1,3,11,2.99,-2.82,80.07
NSA_0.3_BP_3_1,HSR,BP,9,0.3,1,3,11,5.97,-1.42,64.78
NSA_0.3_BP_3_1,HSR,BP,11,0.3,1,3,11,15.42,-14.3,61.82
NSA_0.3_BP_3_1,HSR,BP,14,0.3,1,3,11,11.74,-7.36,61.63
NSA_0.3_BP_3_2,HSR,BP,1,0.3,2,3,11,4.52,-3.61,77.25
NSA_0.3_BP_3_2,HSR,BP,6,0.3,2,3,11,2.86,-2.72,82.01
NSA_0.3_BP_3_2,HSR,BP,9,0.3,2,3,11,7.12,-4.87,60.09
NSA_0.3_BP_3_2,HSR,BP,11,0.3,2,3,11,14.89,-13.93,62.38
NSA_0.3_BP_3_2,HSR,BP,14,0.3,2,3,11,11.98,-7.64,61.24
NSA_0.3_BP_3_3,HSR,BP,1,0.3,3,3,11,3.37,-2.59,79.62
NSA_0.3_BP_3_3,HSR,BP,6,0.3,3,3,11,3.01,-2.85,82.23
NSA_0.3_BP_3_3,HSR,BP,9,0.3,3,3,11,6.99,-4.36,60.18
NSA_0.3_BP_3_3,HSR,BP,11,0.3,3,3,11,14.56,-13.6,62.9
NSA_0.3_BP_3_3,HSR,BP,14,0.3,3,3,11,11.9,-7.67,61.17
NSA_0.3_BP_4_1,HSR,BP,1,0.3,1,4,15,3.67,-2.74,62.42
NSA_0.3_BP_4_1,HSR,BP,6,0.3,1,4,15,26.82,-24.28,44.68
NSA_0.3_BP_4_1,HSR,BP,9,0.3,1,4,15,16.25,-14.98,65.6
NSA_0.3_BP_4_1,HSR,BP,11,0.3,1,4,15,17.27,-15.73,56.07
NSA_0.3_BP_4_1,HSR,BP,14,0.3,1,4,15,21.47,-20.51,50.47
NSA_0.3_BP_4_2,HSR,BP,1,0.3,2,4,15,4.07,-2.53,63.38
NSA_0.3_BP_4_2,HSR,BP,6,0.3,2,4,15,26.46,-23.9,44.53
NSA_0.3_BP_4_2,HSR,BP,9,0.3,2,4,15,17.13,-15.83,63.9
NSA_0.3_BP_4_2,HSR,BP,11,0.3,2,4,15,16.95,-15.55,56.44
NSA_0.3_BP_4_2,HSR,BP,14,0.3,2,4,15,21.47,-20.32,50.58
NSA_0.3_BP_4_3,HSR,BP,1,0.3,3,4,15,4.29,-2.44,64.74
NSA_0.3_BP_4_3,HSR,BP,6,0.3,3,4,15,26.31,-23.69,44.94
NSA_0.3_BP_4_3,HSR,BP,9,0.3,3,4,15,17.15,-15.9,63.73
NSA_0.3_BP_4_3,HSR,BP,11,0.3,3,4,15,16.89,-15.54,56.59
NSA_0.3_BP_4_3,HSR,BP,14,0.3,3,4,15,21.44,-20.31,50.53
NSA_0.3_BP_5_1,HSR,BP,1,0.3,1,5,15,26.66,-21.7,42.16
NSA_0.3_BP_5_1,HSR,BP,6,0.3,1,5,15,24.86,-21.93,49.29
NSA_0.3_BP_5_1,HSR,BP,9,0.3,1,5,15,27.28,-23.07,47.75
NSA_0.3_BP_5_1,HSR,BP,11,0.3,1,5,15,20.92,-18.56,52.33
NSA_0.3_BP_5_1,HSR,BP,14,0.3,1,5,15,17.12,-15.86,59.13
NSA_0.3_BP_5_2,HSR,BP,1,0.3,2,5,15,31.43,-26.03,43.78
NSA_0.3_BP_5_2,HSR,BP,6,0.3,2,5,15,24.29,-21.56,49.25
NSA_0.3_BP_5_2,HSR,BP,9,0.3,2,5,15,24.07,-20.68,48.67
NSA_0.3_BP_5_2,HSR,BP,11,0.3,2,5,15,21.82,-18.68,50.17
NSA_0.3_BP_5_2,HSR,BP,14,0.3,2,5,15,17.16,-15.94,58.49
NSA_0.3_BP_5_3,HSR,BP,1,0.3,3,5,15,22.68,-27,43.69
NSA_0.3_BP_5_3,HSR,BP,6,0.3,3,5,15,24.25,-21.51,49.22
NSA_0.3_BP_5_3,HSR,BP,9,0.3,3,5,15,24.3,-20.9,49.93
NSA_0.3_BP_5_3,HSR,BP,11,0.3,3,5,15,21.52,-18.66,49.93
NSA_0.3_BP_5_3,HSR,BP,14,0.3,3,5,15,17.31,-15.94,58.63
NSA_0.3_BP_6_1,HSR,BP,1,0.3,1,6,14,22.38,-19.22,45.79
NSA_0.3_BP_6_1,HSR,BP,6,0.3,1,6,14,34.83,-30.25,39.49
NSA_0.3_BP_6_1,HSR,BP,9,0.3,1,6,14,19.65,-17.66,53.99
NSA_0.3_BP_6_1,HSR,BP,11,0.3,1,6,14,9.91,-8.62,70.63
NSA_0.3_BP_6_1,HSR,BP,14,0.3,1,6,14,10.71,-10.12,69.99
NSA_0.3_BP_6_2,HSR,BP,1,0.3,2,6,14,22.81,-19.51,44.88
NSA_0.3_BP_6_2,HSR,BP,6,0.3,2,6,14,33.57,-29.13,38.48
NSA_0.3_BP_6_2,HSR,BP,9,0.3,2,6,14,19.77,-17.84,53.33
NSA_0.3_BP_6_2,HSR,BP,11,0.3,2,6,14,11.17,-10,58.8
NSA_0.3_BP_6_2,HSR,BP,14,0.3,2,6,14,10.7,-10.1,71.08
NSA_0.3_BP_6_3,HSR,BP,1,0.3,3,6,14,23.03,-19.58,44.45
NSA_0.3_BP_6_3,HSR,BP,6,0.3,3,6,14,33.14,-28.9,38.11
NSA_0.3_BP_6_3,HSR,BP,9,0.3,3,6,14,19.77,-17.96,53.11
NSA_0.3_BP_6_3,HSR,BP,11,0.3,3,6,14,11.47,-10.22,58.79
NSA_0.3_BP_6_3,HSR,BP,14,0.3,3,6,14,10.73,-10.09,71.47
NSA_0.3_BP_7_1,HSR,BP,1,0.3,1,7,14,27.75,-26.22,48.44
NSA_0.3_BP_7_1,HSR,BP,6,0.3,1,7,14,27.95,-26.11,43.85
NSA_0.3_BP_7_1,HSR,BP,9,0.3,1,7,14,30.44,-29.41,47.59
NSA_0.3_BP_7_1,HSR,BP,11,0.3,1,7,14,19.8,-19.59,54.77
NSA_0.3_BP_7_1,HSR,BP,14,0.3,1,7,14,21.06,-20.57,54.44
NSA_0.3_BP_7_2,HSR,BP,1,0.3,2,7,14,27.72,-26.31,48.43
NSA_0.3_BP_7_2,HSR,BP,6,0.3,2,7,14,28.51,-26.68,43.26
NSA_0.3_BP_7_2,HSR,BP,9,0.3,2,7,14,30.32,-29.35,47.67
NSA_0.3_BP_7_2,HSR,BP,11,0.3,2,7,14,16.69,-15.05,61.36
NSA_0.3_BP_7_2,HSR,BP,14,0.3,2,7,14,21.11,-20.58,54.1
NSA_0.3_BP_7_3,HSR,BP,1,0.3,3,7,14,27.55,-26.08,48.76
NSA_0.3_BP_7_3,HSR,BP,6,0.3,3,7,14,28.62,-26.81,43.61
NSA_0.3_BP_7_3,HSR,BP,9,0.3,3,7,14,30.39,-29.33,47.82
NSA_0.3_BP_7_3,HSR,BP,11,0.3,3,7,14,20.15,-18.45,55.98
NSA_0.3_BP_7_3,HSR,BP,14,0.3,3,7,14,21.16,-20.56,54.01
NSA_0.3_BP_8_1,HSR,BP,1,0.3,1,8,14,21.63,-19.51,53.03
NSA_0.3_BP_8_1,HSR,BP,6,0.3,1,8,14,26.77,-23.91,47.46
NSA_0.3_BP_8_1,HSR,BP,9,0.3,1,8,14,22.15,-20.16,54.73
NSA_0.3_BP_8_1,HSR,BP,11,0.3,1,8,14,12.97,-10.48,67.93
NSA_0.3_BP_8_1,HSR,BP,14,0.3,1,8,14,20.82,-19.29,49.3
NSA_0.3_BP_8_2,HSR,BP,1,0.3,2,8,14,23.79,-21,50.04
NSA_0.3_BP_8_2,HSR,BP,6,0.3,2,8,14,27.5,-24.49,47.34
NSA_0.3_BP_8_2,HSR,BP,9,0.3,2,8,14,21.99,-20.06,55.57
NSA_0.3_BP_8_2,HSR,BP,11,0.3,2,8,14,12.86,-10.59,67.55
NSA_0.3_BP_8_2,HSR,BP,14,0.3,2,8,14,20.98,-19.31,49.62
NSA_0.3_BP_8_3,HSR,BP,1,0.3,3,8,14,23.81,-21.13,50.54
NSA_0.3_BP_8_3,HSR,BP,6,0.3,3,8,14,27.88,-24.76,47.16
NSA_0.3_BP_8_3,HSR,BP,9,0.3,3,8,14,21.91,-20,55.83
NSA_0.3_BP_8_3,HSR,BP,11,0.3,3,8,14,12.9,-10.6,67.69
NSA_0.3_BP_8_3,HSR,BP,14,0.3,3,8,14,21.02,-19.34,49.91
NSA_0.3_BP_9_1,HSR,BP,1,0.3,1,9,14,16.8,-16.65,66.29
NSA_0.3_BP_9_1,HSR,BP,6,0.3,1,9,14,5.81,-5.84,77.74
NSA_0.3_BP_9_1,HSR,BP,9,0.3,1,9,14,1.38,0.11,74.67
NSA_0.3_BP_9_1,HSR,BP,11,0.3,1,9,14,-0.51,5.71,91.27
NSA_0.3_BP_9_1,HSR,BP,14,0.3,1,9,14,12.45,-10.81,65.84
NSA_0.3_BP_9_2,HSR,BP,1,0.3,2,9,14,16.6,-16.4,66.78
NSA_0.3_BP_9_2,HSR,BP,6,0.3,2,9,14,5.53,-5.35,74.15
NSA_0.3_BP_9_2,HSR,BP,9,0.3,2,9,14,2.37,-1.6,77.28
NSA_0.3_BP_9_2,HSR,BP,11,0.3,2,9,14,-0.42,5.36,90.85
NSA_0.3_BP_9_2,HSR,BP,14,0.3,2,9,14,12.43,-10.7,65.92
NSA_0.3_BP_9_3,HSR,BP,1,0.3,3,9,14,16.44,-16.27,67.07
NSA_0.3_BP_9_3,HSR,BP,6,0.3,3,9,14,5.19,-5.13,74.75
NSA_0.3_BP_9_3,HSR,BP,9,0.3,3,9,14,2.3,-1.5,77.33
NSA_0.3_BP_9_3,HSR,BP,11,0.3,3,9,14,-0.49,5.35,91.07
NSA_0.3_BP_9_3,HSR,BP,14,0.3,3,9,14,12.33,-10.73,66.04
NSA_0.3_BP_10_1,HSR,BP,1,0.3,1,10,15,6.63,-5.69,70.88
NSA_0.3_BP_10_1,HSR,BP,6,0.3,1,10,15,11.39,-10.92,71.13
NSA_0.3_BP_10_1,HSR,BP,9,0.3,1,10,15,16.17,-14.58,68.88
NSA_0.3_BP_10_1,HSR,BP,11,0.3,1,10,15,-0.6,4.41,90.87
NSA_0.3_BP_10_1,HSR,BP,14,0.3,1,10,15,-1.33,5.66,61.71
NSA_0.3_BP_10_2,HSR,BP,1,0.3,2,10,15,6.82,-5.99,70.2
NSA_0.3_BP_10_2,HSR,BP,6,0.3,2,10,15,12.68,-12.25,68.64
NSA_0.3_BP_10_2,HSR,BP,9,0.3,2,10,15,13.36,-12.31,70.64
NSA_0.3_BP_10_2,HSR,BP,11,0.3,2,10,15,-0.59,4.44,90.74
NSA_0.3_BP_10_2,HSR,BP,14,0.3,2,10,15,-1.42,5.72,91.89
NSA_0.3_BP_10_3,HSR,BP,1,0.3,3,10,15,6.85,-6.03,70.04
NSA_0.3_BP_10_3,HSR,BP,6,0.3,3,10,15,12,-11.43,70.4
NSA_0.3_BP_10_3,HSR,BP,9,0.3,3,10,15,13.21,-12.17,70.86
NSA_0.3_BP_10_3,HSR,BP,11,0.3,3,10,15,-0.58,4.44,90.8
NSA_0.3_BP_10_3,HSR,BP,14,0.3,3,10,15,-1.43,5.82,92.16
NSA_0.3_BP_11_1,HSR,BP,1,0.3,1,11,12,2.16,0.18,68.12
NSA_0.3_BP_11_1,HSR,BP,6,0.3,1,11,12,-0.43,2.56,81.79
NSA_0.3_BP_11_1,HSR,BP,9,0.3,1,11,12,11.6,-11.37,68.46
NSA_0.3_BP_11_1,HSR,BP,11,0.3,1,11,12,-1,6.03,93
NSA_0.3_BP_11_1,HSR,BP,14,0.3,1,11,12,8.51,-1.74,71.31
NSA_0.3_BP_11_2,HSR,BP,1,0.3,2,11,12,2.81,0.13,63.12
NSA_0.3_BP_11_2,HSR,BP,6,0.3,2,11,12,-0.19,1.99,80.46
NSA_0.3_BP_11_2,HSR,BP,9,0.3,2,11,12,12.6,-12.68,62.1
NSA_0.3_BP_11_2,HSR,BP,11,0.3,2,11,12,-0.93,5.87,92.64
NSA_0.3_BP_11_2,HSR,BP,14,0.3,2,11,12,8.49,-1.8,71.3
NSA_0.3_BP_11_3,HSR,BP,1,0.3,3,11,12,2.68,-0.12,64.22
NSA_0.3_BP_11_3,HSR,BP,6,0.3,3,11,12,-0.16,1.91,81.07
NSA_0.3_BP_11_3,HSR,BP,9,0.3,3,11,12,12.64,-12.79,62.21
NSA_0.3_BP_11_3,HSR,BP,11,0.3,3,11,12,-0.97,5.95,92.63
NSA_0.3_BP_11_3,HSR,BP,14,0.3,3,11,12,8.61,-1.89,71.2
NSA_0.3_BP_12_1,HSR,BP,1,0.3,1,12,14,21.23,-22.12,55.01
NSA_0.3_BP_12_1,HSR,BP,6,0.3,1,12,14,21.01,-21.57,53.06
NSA_0.3_BP_12_1,HSR,BP,9,0.3,1,12,14,19.33,-21.47,56.25
NSA_0.3_BP_12_1,HSR,BP,11,0.3,1,12,14,18.47,-18.79,59.75
NSA_0.3_BP_12_1,HSR,BP,14,0.3,1,12,14,17.57,-19.12,55.58
NSA_0.3_BP_12_2,HSR,BP,1,0.3,2,12,14,21.25,-22.14,54.56
NSA_0.3_BP_12_2,HSR,BP,6,0.3,2,12,14,19.47,-20.09,55.44
NSA_0.3_BP_12_2,HSR,BP,9,0.3,2,12,14,19.03,-20.95,55.62
NSA_0.3_BP_12_2,HSR,BP,11,0.3,2,12,14,18.56,-18.85,59.52
NSA_0.3_BP_12_2,HSR,BP,14,0.3,2,12,14,17.49,-19.07,56.1
NSA_0.3_BP_12_3,HSR,BP,1,0.3,3,12,14,21.14,-22.06,54.76
NSA_0.3_BP_12_3,HSR,BP,6,0.3,3,12,14,18.42,-19.21,57.41
NSA_0.3_BP_12_3,HSR,BP,9,0.3,3,12,14,18.9,-20.8,56.78
NSA_0.3_BP_12_3,HSR,BP,11,0.3,3,12,14,18.55,-18.79,59.59
NSA_0.3_BP_12_3,HSR,BP,14,0.3,3,12,14,17.49,-18.94,56.2
NSA_0.5_BP_1_1,HSR,BP,1,0.5,1,1,13,30.63,-27.46,40.98
NSA_0.5_BP_1_1,HSR,BP,6,0.5,1,1,13,17.93,-17.01,66.92
NSA_0.5_BP_1_1,HSR,BP,9,0.5,1,1,13,3.36,0.5,47.51
NSA_0.5_BP_1_1,HSR,BP,11,0.5,1,1,13,23.3,-22.86,51.86
NSA_0.5_BP_1_1,HSR,BP,14,0.5,1,1,13,20.88,-17.18,43.35
NSA_0.5_BP_1_2,HSR,BP,1,0.5,2,1,13,31.43,-28.04,40.18
NSA_0.5_BP_1_2,HSR,BP,6,0.5,2,1,13,12.65,-12.24,70.92
NSA_0.5_BP_1_2,HSR,BP,9,0.5,2,1,13,2.93,-0.49,62.33
NSA_0.5_BP_1_2,HSR,BP,11,0.5,2,1,13,23.45,-22.94,58.83
NSA_0.5_BP_1_2,HSR,BP,14,0.5,2,1,13,21.43,-18,43.22
NSA_0.5_BP_1_3,HSR,BP,1,0.5,3,1,13,30.88,-27.19,47.24
NSA_0.5_BP_1_3,HSR,BP,6,0.5,3,1,13,13.29,-12.71,70.53
NSA_0.5_BP_1_3,HSR,BP,9,0.5,3,1,13,2.51,-0.53,65.63
NSA_0.5_BP_1_3,HSR,BP,11,0.5,3,1,13,23.33,-22.92,58.82
NSA_0.5_BP_1_3,HSR,BP,14,0.5,3,1,13,20.99,-17.47,44.47
NSA_0.5_BP_2_1,HSR,BP,1,0.5,1,2,13,30.38,-27.66,45.72
NSA_0.5_BP_2_1,HSR,BP,6,0.5,1,2,13,6.07,-5.41,71.83
NSA_0.5_BP_2_1,HSR,BP,9,0.5,1,2,13,15.71,-14.57,67.46
NSA_0.5_BP_2_1,HSR,BP,11,0.5,1,2,13,23.61,-21.75,52.25
NSA_0.5_BP_2_1,HSR,BP,14,0.5,1,2,13,21.61,-19.54,51.31
NSA_0.5_BP_2_2,HSR,BP,1,0.5,2,2,13,31.49,-28.2,46.57
NSA_0.5_BP_2_2,HSR,BP,6,0.5,2,2,13,5.91,-5.22,71.44
NSA_0.5_BP_2_2,HSR,BP,9,0.5,2,2,13,19.26,-18.29,64.07
NSA_0.5_BP_2_2,HSR,BP,11,0.5,2,2,13,22.86,-21.89,51.59
NSA_0.5_BP_2_2,HSR,BP,14,0.5,2,2,13,21.41,-19.51,51.62
NSA_0.5_BP_2_3,HSR,BP,1,0.5,3,2,13,26.15,-23.57,46.45
NSA_0.5_BP_2_3,HSR,BP,6,0.5,3,2,13,5.61,-4.87,73.02
NSA_0.5_BP_2_3,HSR,BP,9,0.5,3,2,13,24.15,-22.7,59.16
NSA_0.5_BP_2_3,HSR,BP,11,0.5,3,2,13,22.81,-21.84,51.42
NSA_0.5_BP_2_3,HSR,BP,14,0.5,3,2,13,21.46,-19.5,51.69
NSA_0.5_BP_3_1,HSR,BP,1,0.5,1,3,10,33.08,-28.45,42.38
NSA_0.5_BP_3_1,HSR,BP,6,0.5,1,3,10,11.82,-11.77,64.64
NSA_0.5_BP_3_1,HSR,BP,9,0.5,1,3,10,23.52,-21.66,47.67
NSA_0.5_BP_3_1,HSR,BP,11,0.5,1,3,10,0.67,10.48,80.49
NSA_0.5_BP_3_1,HSR,BP,14,0.5,1,3,10,17.14,-13.35,53.4
NSA_0.5_BP_3_2,HSR,BP,1,0.5,2,3,10,33.31,-28.39,41.41
NSA_0.5_BP_3_2,HSR,BP,6,0.5,2,3,10,6.53,-5.27,55.22
NSA_0.5_BP_3_2,HSR,BP,9,0.5,2,3,10,23.5,-21.65,48.04
NSA_0.5_BP_3_2,HSR,BP,11,0.5,2,3,10,0.77,10.08,80.61
NSA_0.5_BP_3_2,HSR,BP,14,0.5,2,3,10,17.16,-13.37,53.35
NSA_0.5_BP_3_3,HSR,BP,1,0.5,3,3,10,33,-28.08,41.31
NSA_0.5_BP_3_3,HSR,BP,6,0.5,3,3,10,5.18,-4.58,63.55
NSA_0.5_BP_3_3,HSR,BP,9,0.5,3,3,10,23.34,-21.48,48.35
NSA_0.5_BP_3_3,HSR,BP,11,0.5,3,3,10,0.96,9.97,80.94
NSA_0.5_BP_3_3,HSR,BP,14,0.5,3,3,10,17.27,-13.4,53.27
NSA_0.5_BP_4_1,HSR,BP,1,0.5,1,4,13,17.42,-14.35,59.12
NSA_0.5_BP_4_1,HSR,BP,6,0.5,1,4,13,19.9,-16.29,46.52
NSA_0.5_BP_4_1,HSR,BP,9,0.5,1,4,13,30.59,-23.52,42.74
NSA_0.5_BP_4_1,HSR,BP,11,0.5,1,4,13,23.82,-21.87,46.89
NSA_0.5_BP_4_1,HSR,BP,14,0.5,1,4,13,20.71,-17.32,53.03
NSA_0.5_BP_4_2,HSR,BP,1,0.5,2,4,13,19.62,-16.1,54.96
NSA_0.5_BP_4_2,HSR,BP,6,0.5,2,4,13,15.22,-12.55,50.09
NSA_0.5_BP_4_2,HSR,BP,9,0.5,2,4,13,30.71,-23.67,42.26
NSA_0.5_BP_4_2,HSR,BP,11,0.5,2,4,13,23.64,-20.88,47.82
NSA_0.5_BP_4_2,HSR,BP,14,0.5,2,4,13,20.74,-17.33,53.48
NSA_0.5_BP_4_3,HSR,BP,1,0.5,3,4,13,19.3,16,55.4
NSA_0.5_BP_4_3,HSR,BP,6,0.5,3,4,13,14.42,-12.17,56.99
NSA_0.5_BP_4_3,HSR,BP,9,0.5,3,4,13,30.52,-23.74,42.08
NSA_0.5_BP_4_3,HSR,BP,11,0.5,3,4,13,23.57,-20.95,47.3
NSA_0.5_BP_4_3,HSR,BP,14,0.5,3,4,13,20.86,-17.27,53.72
NSA_0.5_BP_5_1,HSR,BP,1,0.5,1,5,13,25.35,-24.93,50.31
NSA_0.5_BP_5_1,HSR,BP,6,0.5,1,5,13,24.52,-24.13,51.75
NSA_0.5_BP_5_1,HSR,BP,9,0.5,1,5,13,20.73,-21.34,55.39
NSA_0.5_BP_5_1,HSR,BP,11,0.5,1,5,13,6.67,-4.46,79.04
NSA_0.5_BP_5_1,HSR,BP,14,0.5,1,5,13,18.84,-16.85,52.96
NSA_0.5_BP_5_2,HSR,BP,1,0.5,2,5,13,27.82,-26.95,47.94
NSA_0.5_BP_5_2,HSR,BP,6,0.5,2,5,13,24.55,-24.11,52.64
NSA_0.5_BP_5_2,HSR,BP,9,0.5,2,5,13,20.83,-21.47,55.41
NSA_0.5_BP_5_2,HSR,BP,11,0.5,2,5,13,7.15,-4.81,78.64
NSA_0.5_BP_5_2,HSR,BP,14,0.5,2,5,13,18.85,-16.88,52.87
NSA_0.5_BP_5_3,HSR,BP,1,0.5,3,5,13,29.19,-27.81,47.09
NSA_0.5_BP_5_3,HSR,BP,6,0.5,3,5,13,24.39,-24.19,52.58
NSA_0.5_BP_5_3,HSR,BP,9,0.5,3,5,13,20.96,-21.57,55.65
NSA_0.5_BP_5_3,HSR,BP,11,0.5,3,5,13,7.42,-5.18,76.96
NSA_0.5_BP_5_3,HSR,BP,14,0.5,3,5,13,19.07,-16.86,52.96
NSA_0.5_BP_6_1,HSR,BP,1,0.5,1,6,13,22.59,-21.48,47.1
NSA_0.5_BP_6_1,HSR,BP,6,0.5,1,6,13,10.04,-10.15,65.22
NSA_0.5_BP_6_1,HSR,BP,9,0.5,1,6,13,6.72,-6.01,80.63
NSA_0.5_BP_6_1,HSR,BP,11,0.5,1,6,13,14.94,-13.8,68.15
NSA_0.5_BP_6_1,HSR,BP,14,0.5,1,6,13,22.38,-20.97,46.75
NSA_0.5_BP_6_2,HSR,BP,1,0.5,2,6,13,20.62,-19.73,51.76
NSA_0.5_BP_6_2,HSR,BP,6,0.5,2,6,13,14.97,-15.2,62.57
NSA_0.5_BP_6_2,HSR,BP,9,0.5,2,6,13,4.29,-3.43,82.76
NSA_0.5_BP_6_2,HSR,BP,14,0.5,2,6,13,22.39,-20.88,46.52
NSA_0.5_BP_6_3,HSR,BP,1,0.5,3,6,13,11.6,-12.19,66.93
NSA_0.5_BP_6_3,HSR,BP,6,0.5,3,6,13,16.23,-16.57,63.07
NSA_0.5_BP_6_3,HSR,BP,9,0.5,3,6,13,4.04,-3,84.03
NSA_0.5_BP_6_3,HSR,BP,11,0.5,3,6,13,14.85,-13.64,68.27
NSA_0.5_BP_6_3,HSR,BP,14,0.5,3,6,13,22.63,-20.91,46.74
NSA_0.5_BP_7_1,HSR,BP,1,0.5,1,7,11,18.36,-17.23,55.25
NSA_0.5_BP_7_1,HSR,BP,6,0.5,1,7,11,0.56,-0.55,85.06
NSA_0.5_BP_7_1,HSR,BP,9,0.5,1,7,11,15,-14.2,51.81
NSA_0.5_BP_7_1,HSR,BP,11,0.5,1,7,11,6.24,-4.41,82.84
NSA_0.5_BP_7_1,HSR,BP,14,0.5,1,7,11,12.39,-8.17,61.01
NSA_0.5_BP_7_2,HSR,BP,1,0.5,2,7,11,24.29,-22.43,48.58
NSA_0.5_BP_7_2,HSR,BP,6,0.5,2,7,11,0.57,-0.5,84.83
NSA_0.5_BP_7_2,HSR,BP,9,0.5,2,7,11,11.94,-10.63,53.19
NSA_0.5_BP_7_2,HSR,BP,11,0.5,2,7,11,8.71,-7.49,78.1
NSA_0.5_BP_7_2,HSR,BP,14,0.5,2,7,11,12.94,-8.77,59.16
NSA_0.5_BP_7_3,HSR,BP,1,0.5,3,7,11,24.47,-22.64,48.28
NSA_0.5_BP_7_3,HSR,BP,6,0.5,3,7,11,0.53,-0.46,84.66
NSA_0.5_BP_7_3,HSR,BP,9,0.5,3,7,11,12.11,-11.25,61.78
NSA_0.5_BP_7_3,HSR,BP,11,0.5,3,7,11,9.08,-7.91,77.57
NSA_0.5_BP_7_3,HSR,BP,14,0.5,3,7,11,17.46,-13.67,46.07
NSA_0.5_BP_8_1,HSR,BP,1,0.5,1,8,12,11.1,-11.63,71.51
NSA_0.5_BP_8_1,HSR,BP,6,0.5,1,8,12,10.98,-10.29,71.88
NSA_0.5_BP_8_1,HSR,BP,9,0.5,1,8,12,4.11,-2.21,79.62
NSA_0.5_BP_8_1,HSR,BP,11,0.5,1,8,12,3.2,0.1,83.6
NSA_0.5_BP_8_1,HSR,BP,14,0.5,1,8,12,23.47,-22.86,49.33
NSA_0.5_BP_8_2,HSR,BP,1,0.5,2,8,12,11.57,-12.07,70.63
NSA_0.5_BP_8_2,HSR,BP,6,0.5,2,8,12,19.05,-17.9,54.38
NSA_0.5_BP_8_2,HSR,BP,9,0.5,2,8,12,2.67,-0.57,78.67
NSA_0.5_BP_8_2,HSR,BP,11,0.5,2,8,12,3.32,-0.03,83.13
NSA_0.5_BP_8_2,HSR,BP,14,0.5,2,8,12,21.27,-19.63,47.58
NSA_0.5_BP_8_3,HSR,BP,1,0.5,3,8,12,11.93,-12.25,70.65
NSA_0.5_BP_8_3,HSR,BP,6,0.5,3,8,12,11.83,-11.69,69.71
NSA_0.5_BP_8_3,HSR,BP,9,0.5,3,8,12,2.23,-0.04,80.8
NSA_0.5_BP_8_3,HSR,BP,11,0.5,3,8,12,3.12,0.34,84.23
NSA_0.5_BP_8_3,HSR,BP,14,0.5,3,8,12,21.32,-19.71,47.46
NSA_0.5_BP_9_1,HSR,BP,1,0.5,1,9,14,3.43,-3.4,82.5
NSA_0.5_BP_9_1,HSR,BP,6,0.5,1,9,14,10.21,-9.87,71.02
NSA_0.5_BP_9_1,HSR,BP,9,0.5,1,9,14,13.9,-12.5,62.6
NSA_0.5_BP_9_1,HSR,BP,11,0.5,1,9,14,24.81,-22,46.49
NSA_0.5_BP_9_1,HSR,BP,14,0.5,1,9,14,13.19,-9.95,69.7
NSA_0.5_BP_9_2,HSR,BP,1,0.5,2,9,14,13.69,-13.82,68.95
NSA_0.5_BP_9_2,HSR,BP,6,0.5,2,9,14,10.73,-10.2,68.31
NSA_0.5_BP_9_2,HSR,BP,9,0.5,2,9,14,11.19,-9.97,65.53
NSA_0.5_BP_9_2,HSR,BP,11,0.5,2,9,14,24.82,-22.01,46.45
NSA_0.5_BP_9_2,HSR,BP,14,0.5,2,9,14,13.17,-9.92,69.84
NSA_0.5_BP_9_3,HSR,BP,1,0.5,3,9,14,14.81,-14.94,67.78
NSA_0.5_BP_9_3,HSR,BP,6,0.5,3,9,14,10.8,-10.21,68.12
NSA_0.5_BP_9_3,HSR,BP,9,0.5,3,9,14,12.07,-10.97,64.88
NSA_0.5_BP_9_3,HSR,BP,11,0.5,3,9,14,24.78,-22.18,46.42
NSA_0.5_BP_9_3,HSR,BP,14,0.5,3,9,14,13.36,-9.88,69.93
NSA_0.5_BP_10_1,HSR,BP,1,0.5,1,10,14,21.05,-20.51,60.92
